Article,Article Description,Movement Type Text,Movement type,Qty in unit of entry,Reference,Entry Date,Sales Value inc. VAT,Sales Value,Document Header Text,Document Date,Order Price Unit,Qty in OPUn,Amt.in loc.cur.,Purchase order,Base Unit of Measure,Debit/Credit ind,User Name,Trans./Event Type
743137,HP Jardin Nil 20397 EDTS,GI Sales DOMESTIC,X51,-1,20237,15/05/2022,-775.00,-785.00,POS/8210,15/05/2022,,0.000,-242.58,,PC,H,BWREMOTE_P34,WA
866603,CK in 2u Her 65998238000 EDTS,GI Sales DOMESTIC,X51,-1,11648,15/05/2022,-288.00,-288.00,POS/8210,15/05/2022,,0.000,-110.01,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20221,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-2,20157,15/05/2022,"-2,300.00","-1,598.00",POS/8210,15/05/2022,,0.000,"-1,371.37",,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20266,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20254,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20237,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20151,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20248,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20227,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20143,15/05/2022,"-1,150.00",-771.72,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20196,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11678,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20197,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20140,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-5,20232,15/05/2022,"-5,750.00","-3,995.00",POS/8210,15/05/2022,,0.000,"-3,428.43",,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11656,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-2,20205,15/05/2022,"-2,300.00","-1,598.00",POS/8210,15/05/2022,,0.000,"-1,371.37",,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20281,15/05/2022,"-1,150.00",-799.00,POS/8210,15/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1094917,YSL Black Opium L5597800 EDPS,GI Sales DOMESTIC,X51,-1,20260,15/05/2022,"-1,340.00","-1,340.00",POS/8210,15/05/2022,,0.000,-665.82,,PC,H,BWREMOTE_P34,WA
1242259,EL Micro Essence R1PW01 LO,GI Sales DOMESTIC,X51,-1,20259,15/05/2022,-855.00,-885.00,POS/8210,15/05/2022,,0.000,-489.50,,PC,H,BWREMOTE_P34,WA
1248757,Clarins Ess 80025863 SER,GI Sales DOMESTIC,X51,-1,11664,15/05/2022,-900.00,-880.00,POS/8210,15/05/2022,,0.000,-434.27,,PC,H,BWREMOTE_P34,WA
1263520,Clarins SOS Mask 80030995 MSK,GI Sales DOMESTIC,X51,-1,11704,15/05/2022,-370.00,-304.00,POS/8210,15/05/2022,,0.000,-178.61,,PC,H,BWREMOTE_P34,WA
1332144,EL Nutritious Vi P30X01 MOI,GI Sales DOMESTIC,X51,-1,20140,15/05/2022,-615.00,-655.00,POS/8210,15/05/2022,,0.000,-352.08,,PC,H,BWREMOTE_P34,WA
1332154,EL Advanced Nig P4RY019000 DUO,GI Sales DOMESTIC,X51,-1,20237,15/05/2022,-925.00,-808.00,POS/8210,15/05/2022,,0.000,-529.55,,PC,H,BWREMOTE_P34,WA
1388050,Clarins Clean 80054983 CL,GI Sales DOMESTIC,X51,-1,20215,15/05/2022,-280.00,-217.50,POS/8210,15/05/2022,,0.000,-134.55,,PC,H,BWREMOTE_P34,WA
1388051,Clarins Clean 80054984 CL,GI Sales DOMESTIC,X51,-1,20176,15/05/2022,-280.00,-217.50,POS/8210,15/05/2022,,0.000,-134.56,,PC,H,BWREMOTE_P34,WA
1389799,Lancô Genifique TM727200 DUO,GI Sales DOMESTIC,X51,-1,20184,15/05/2022,"-2,890.00","-2,243.50",POS/8210,15/05/2022,,0.000,"-1,439.86",,PC,H,BWREMOTE_P34,WA
1396973,L'Occi Aroma 17SH500P19 SHA,GI Sales DOMESTIC,X51,-1,20195,15/05/2022,-300.00,-279.58,POS/8210,15/05/2022,,0.000,-139.99,,PC,H,BWREMOTE_P34,WA
1397890,Bioth Ho T-Pur LA374200 GEL,GI Sales DOMESTIC,X51,-1,20195,15/05/2022,-240.00,-270.42,POS/8210,15/05/2022,,0.000,-119.22,,PC,H,BWREMOTE_P34,WA
1438191,Ritual Ayurveda 1105146 HDCR,GI Sales DOMESTIC,X51,-1,20274,15/05/2022,-100.00,-80.00,POS/8210,15/05/2022,,0.000,-45.85,,PC,H,BWREMOTE_P34,WA
1438198,Ritual Jing 1106876 BOCR,GI Sales DOMESTIC,X51,-1,20171,15/05/2022,-210.00,-176.00,POS/8210,15/05/2022,,0.000,-63.34,,PC,H,BWREMOTE_P34,WA
1438464,La Mer The Eye 40HW01 ESER,GI Sales DOMESTIC,X51,-1,20151,15/05/2022,"-1,765.00","-1,717.00",POS/8210,15/05/2022,,0.000,"-1,010.95",,PC,H,BWREMOTE_P34,WA
1458636,EL Advanced Night PG5401 SER,GI Sales DOMESTIC,X51,-1,20232,15/05/2022,"-1,430.00",-745.00,POS/8210,15/05/2022,,0.000,-819.02,,PC,H,BWREMOTE_P34,WA
1458636,EL Advanced Night PG5401 SER,GI Sales DOMESTIC,X51,-1,20248,15/05/2022,"-1,430.00",-745.00,POS/8210,15/05/2022,,0.000,-819.02,,PC,H,BWREMOTE_P34,WA
1458636,EL Advanced Night PG5401 SER,GI Sales DOMESTIC,X51,-1,20227,15/05/2022,"-1,430.00",-745.00,POS/8210,15/05/2022,,0.000,-819.02,,PC,H,BWREMOTE_P34,WA
1458638,EL Advanced Night PLW501 DUO,GI Sales DOMESTIC,X51,-1,11656,15/05/2022,"-2,575.00","-2,225.00",POS/8210,15/05/2022,,0.000,"-1,474.58",,PC,H,BWREMOTE_P34,WA
1463420,Shisei Vital P 16379 ECR,GI Sales DOMESTIC,X51,-1,20193,15/05/2022,-628.00,-578.00,POS/8210,15/05/2022,,0.000,-269.70,,PC,H,BWREMOTE_P34,WA
1469791,Clarins Extra 80071424 SET,GI Sales DOMESTIC,X51,-1,11663,15/05/2022,"-1,680.00","-1,344.00",POS/8210,15/05/2022,,0.000,-808.66,,PC,H,BWREMOTE_P34,WA
1469791,Clarins Extra 80071424 SET,GI Sales DOMESTIC,X51,-1,11681,15/05/2022,"-1,680.00","-1,344.00",POS/8210,15/05/2022,,0.000,-808.66,,PC,H,BWREMOTE_P34,WA
1470612,Clarins Clean 80062049 CLMI,GI Sales DOMESTIC,X51,-1,11704,15/05/2022,-250.00,-208.00,POS/8210,15/05/2022,,0.000,-120.57,,PC,H,BWREMOTE_P34,WA
1470618,Clarins Clean 80062055 LO,GI Sales DOMESTIC,X51,-1,11704,15/05/2022,-410.00,-336.00,POS/8210,15/05/2022,,0.000,-197.20,,PC,H,BWREMOTE_P34,WA
1471351,Ritual Mehr 1109945 HDCR,GI Sales DOMESTIC,X51,-1,20274,15/05/2022,-100.00,-96.00,POS/8210,15/05/2022,,0.000,-45.85,,PC,H,BWREMOTE_P34,WA
1472762,Caudal Vinopure 344 SER,GI Sales DOMESTIC,X51,-1,11671,15/05/2022,-340.00,-307.92,POS/8210,15/05/2022,,0.000,-131.32,,PC,H,BWREMOTE_P34,WA
1472763,Caudal Vinopure 345 FL,GI Sales DOMESTIC,X51,-2,11670,15/05/2022,-520.00,-470.00,POS/8210,15/05/2022,,0.000,-201.56,,PC,H,BWREMOTE_P34,WA
1472764,Caudal Vinopure 346 CL,GI Sales DOMESTIC,X51,-1,11671,15/05/2022,-190.00,-172.08,POS/8210,15/05/2022,,0.000,-73.33,,PC,H,BWREMOTE_P34,WA
1473095,Ritual Amst 1105530 OTH,GI Sales DOMESTIC,X51,-1,20248,15/05/2022,-565.00,-452.00,POS/8210,15/05/2022,,0.000,-259.54,,PC,H,BWREMOTE_P34,WA
1473098,Ritual Black 1105982 HOME,GI Sales DOMESTIC,X51,-1,20171,15/05/2022,-290.00,-296.00,POS/8210,15/05/2022,,0.000,-151.26,,PC,H,BWREMOTE_P34,WA
1473123,Ritual Ayur 1107156 OTH,GI Sales DOMESTIC,X51,-1,20286,15/05/2022,-255.00,-315.00,POS/8210,15/05/2022,,0.000,-130.12,,PC,H,BWREMOTE_P34,WA
1473150,Ritual Black 1109602 CANDL,GI Sales DOMESTIC,X51,-1,20171,15/05/2022,-340.00,-296.00,POS/8210,15/05/2022,,0.000,-158.00,,PC,H,BWREMOTE_P34,WA
1473153,Ritual Floral 1109606 CANDL,GI Sales DOMESTIC,X51,-1,20248,15/05/2022,-340.00,-296.00,POS/8210,15/05/2022,,0.000,-156.88,,PC,H,BWREMOTE_P34,WA
1473156,Ritual Floral 1109729 OTH,GI Sales DOMESTIC,X51,-1,20274,15/05/2022,-200.00,-180.00,POS/8210,15/05/2022,,0.000,-92.65,,PC,H,BWREMOTE_P34,WA
1473158,Ritual Black 1109731 OTH,GI Sales DOMESTIC,X51,-1,20137,15/05/2022,-170.00,-195.39,POS/8210,15/05/2022,,0.000,-93.26,,PC,H,BWREMOTE_P34,WA
1473159,Ritual Amst 1109732 OTH,GI Sales DOMESTIC,X51,-1,20274,15/05/2022,-170.00,-180.00,POS/8210,15/05/2022,,0.000,-87.97,,PC,H,BWREMOTE_P34,WA
1482001,Lancô Genifique LC394600 ECR,GI Sales DOMESTIC,X51,-1,20221,15/05/2022,-540.00,-416.25,POS/8210,15/05/2022,,0.000,-273.87,,PC,H,BWREMOTE_P34,WA
1482886,HP Terre d H 106284V0 SET,GI Sales DOMESTIC,X51,-1,20259,15/05/2022,"-1,030.00","-1,030.00",POS/8210,15/05/2022,,0.000,-454.28,,PC,H,BWREMOTE_P34,WA
1483633,Shisei Ultimu 70301954101 SET,GI Sales DOMESTIC,X51,-1,20186,15/05/2022,"-2,529.00","-1,771.00",POS/8210,15/05/2022,,0.000,"-1,172.34",,PC,H,BWREMOTE_P34,WA
1486352,Armani My Armani LC555300 MUP,GI Sales DOMESTIC,X51,-1,20143,15/05/2022,-435.00,-420.14,POS/8210,15/05/2022,,0.000,-217.88,,PC,H,BWREMOTE_P34,WA
1486365,Armani To Go F7765900 ACC,GI Sales DOMESTIC,X51,-1,20143,15/05/2022,-230.00,-222.14,POS/8210,15/05/2022,,0.000,-115.23,,PC,H,BWREMOTE_P34,WA
1486652,Shu Ue Ultime8 TS959100 OIL,GI Sales DOMESTIC,X51,-1,20188,15/05/2022,"-1,630.00","-1,520.00",POS/8210,15/05/2022,,0.000,-811.04,,PC,H,BWREMOTE_P34,WA
1489483,Ritual Sakura 17916 HOME,GI Sales DOMESTIC,X51,-1,20137,15/05/2022,-155.00,-134.61,POS/8210,15/05/2022,,0.000,-71.06,,PC,H,BWREMOTE_P34,WA
1493169,Shu Ue Rouge F7558000 LS,GI Sales DOMESTIC,X51,-1,20167,15/05/2022,-300.00,-300.00,POS/8210,15/05/2022,,0.000,-150.28,,PC,H,BWREMOTE_P34,WA
1495564,Kiehls Retinol D S4536100 SER,GI Sales DOMESTIC,X51,-1,11694,15/05/2022,-785.00,-785.00,POS/8210,15/05/2022,,0.000,-396.23,,PC,H,BWREMOTE_P34,WA
1498101,HP Twilly 106279V0 SET,GI Sales DOMESTIC,X51,-1,20215,15/05/2022,"-1,280.00",-960.00,POS/8210,15/05/2022,,0.000,-564.60,,PC,H,BWREMOTE_P34,WA
1512812,Anessa Perfect 17853 SUNM,RE Sales DOMESTIC,X52,1,11693,15/05/2022,203.00,203.00,POS/8210,15/05/2022,,0.000,109.61,,PC,S,BWREMOTE_P34,WA
1512812,Anessa Perfect 17853 SUNM,GI Sales DOMESTIC,X51,-1,11694,15/05/2022,-203.00,-203.00,POS/8210,15/05/2022,,0.000,-109.61,,PC,H,BWREMOTE_P34,WA
1512812,Anessa Perfect 17853 SUNM,GI Sales DOMESTIC,X51,-1,11689,15/05/2022,-203.00,-203.00,POS/8210,15/05/2022,,0.000,-109.61,,PC,H,BWREMOTE_P34,WA
1512815,Anessa Perfect 18821 SUNM,GI Sales DOMESTIC,X51,-1,11689,15/05/2022,-267.00,-267.00,POS/8210,15/05/2022,,0.000,-144.24,,PC,H,BWREMOTE_P34,WA
1512815,Anessa Perfect 18821 SUNM,GI Sales DOMESTIC,X51,-1,11694,15/05/2022,-267.00,-267.00,POS/8210,15/05/2022,,0.000,-144.24,,PC,H,BWREMOTE_P34,WA
1512815,Anessa Perfect 18821 SUNM,RE Sales DOMESTIC,X52,1,11693,15/05/2022,267.00,267.00,POS/8210,15/05/2022,,0.000,144.24,,PC,S,BWREMOTE_P34,WA
1515676,Ritual Jing 1111991 SET,GI Sales DOMESTIC,X51,-1,20248,15/05/2022,-515.00,-412.00,POS/8210,15/05/2022,,0.000,-236.52,,PC,H,BWREMOTE_P34,WA
221370,Kiehls Rare S1126603 MSK,GI Sales DOMESTIC,X51,-1,20097,14/05/2022,-310.00,-275.00,POS/8210,14/05/2022,,0.000,-116.17,,PC,H,BWREMOTE_P34,WA
221370,Kiehls Rare S1126603 MSK,GI Sales DOMESTIC,X51,-1,11620,14/05/2022,-310.00,-275.00,POS/8210,14/05/2022,,0.000,-116.17,,PC,H,BWREMOTE_P34,WA
432746,Boss Bottle N 99240002984 EDTS,GI Sales DOMESTIC,X51,-1,11608,14/05/2022,-631.00,-656.00,POS/8210,14/05/2022,,0.000,-245.33,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20108,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20085,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11572,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11590,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,RE Sales DOMESTIC,X52,1,11567,14/05/2022,"1,150.00",799.00,POS/8210,14/05/2022,,0.000,685.69,,PC,S,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11603,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-2,11616,14/05/2022,"-2,300.00","-1,598.00",POS/8210,14/05/2022,,0.000,"-1,371.37",,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,11561,14/05/2022,"-1,150.00",-799.00,POS/8210,14/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1181889,YSL Rouge Volupte L9344100 LS,GI Sales DOMESTIC,X51,-1,20069,14/05/2022,-335.00,-284.00,POS/8210,14/05/2022,,0.000,-166.46,,PC,H,BWREMOTE_P34,WA
1334500,EL Double Wear RX8761 PD,GI Sales DOMESTIC,X51,-1,20065,14/05/2022,-425.00,-330.22,POS/8210,14/05/2022,,0.000,-243.40,,PC,H,BWREMOTE_P34,WA
1334506,EL Double Wear P6PR01 ACC,GI Sales DOMESTIC,X51,-1,20065,14/05/2022,-140.00,-84.78,POS/8210,14/05/2022,,0.000,-80.09,,PC,H,BWREMOTE_P34,WA
1373417,HP Jardin L 100082V0 EDTS,GI Sales DOMESTIC,X51,-1,20102,14/05/2022,"-1,105.00","-1,125.00",POS/8210,14/05/2022,,0.000,-341.44,,PC,H,BWREMOTE_P34,WA
1416491,Ritual Ayurveda 1105459 BOSCR,GI Sales DOMESTIC,X51,-1,20073,14/05/2022,-145.00,-116.00,POS/8210,14/05/2022,,0.000,-50.82,,PC,H,BWREMOTE_P34,WA
1416524,Ritual Sakura 1106567 BOSCR,GI Sales DOMESTIC,X51,-1,20073,14/05/2022,-145.00,-116.00,POS/8210,14/05/2022,,0.000,-50.82,,PC,H,BWREMOTE_P34,WA
1458636,EL Advanced Night PG5401 SER,GI Sales DOMESTIC,X51,-1,11616,14/05/2022,"-1,430.00",-745.00,POS/8210,14/05/2022,,0.000,-819.02,,PC,H,BWREMOTE_P34,WA
1458638,EL Advanced Night PLW501 DUO,GI Sales DOMESTIC,X51,-1,11612,14/05/2022,"-2,575.00","-2,225.00",POS/8210,14/05/2022,,0.000,"-1,474.58",,PC,H,BWREMOTE_P34,WA
1458639,EL Advanced Night PLWJ01 SET,GI Sales DOMESTIC,X51,-1,11561,14/05/2022,"-2,230.00","-2,315.00",POS/8210,14/05/2022,,0.000,"-1,276.64",,PC,H,BWREMOTE_P34,WA
1458639,EL Advanced Night PLWJ01 SET,RE Sales DOMESTIC,X52,1,11567,14/05/2022,"2,230.00","2,315.00",POS/8210,14/05/2022,,0.000,"1,276.64",,PC,S,BWREMOTE_P34,WA
1458639,EL Advanced Night PLWJ01 SET,GI Sales DOMESTIC,X51,-1,11572,14/05/2022,"-2,230.00","-2,083.50",POS/8210,14/05/2022,,0.000,"-1,276.64",,PC,H,BWREMOTE_P34,WA
1462990,YSL Encre F7550700 MUP,GI Sales DOMESTIC,X51,-1,20119,14/05/2022,-580.00,-565.00,POS/8210,14/05/2022,,0.000,-288.41,,PC,H,BWREMOTE_P34,WA
1470296,Filorg Optim 1V1083 ECR,GI Sales DOMESTIC,X51,-1,11581,14/05/2022,-390.00,-370.00,POS/8210,14/05/2022,,0.000,-149.24,,PC,H,BWREMOTE_P34,WA
1470302,Filorg UV Pro 1V1212 SUNCR,GI Sales DOMESTIC,X51,-1,11586,14/05/2022,-290.00,-256.00,POS/8210,14/05/2022,,0.000,-110.99,,PC,H,BWREMOTE_P34,WA
1471339,Ritual Mehr 1109933 BOSCR,GI Sales DOMESTIC,X51,-1,20073,14/05/2022,-145.00,-140.00,POS/8210,14/05/2022,,0.000,-66.42,,PC,H,BWREMOTE_P34,WA
1471351,Ritual Mehr 1109945 HDCR,GI Sales DOMESTIC,X51,-1,11629,14/05/2022,-100.00,-96.00,POS/8210,14/05/2022,,0.000,-45.86,,PC,H,BWREMOTE_P34,WA
1473092,Ritual Sakura 1105079 HDCR,GI Sales DOMESTIC,X51,-1,11629,14/05/2022,-100.00,-96.00,POS/8210,14/05/2022,,0.000,-45.85,,PC,H,BWREMOTE_P34,WA
1473152,Ritual Floral 1109605 CANDL,GI Sales DOMESTIC,X51,-1,11629,14/05/2022,-295.00,-296.00,POS/8210,14/05/2022,,0.000,-156.21,,PC,H,BWREMOTE_P34,WA
1473160,Ritual Mehr 1109907 OTH,GI Sales DOMESTIC,X51,-1,11629,14/05/2022,-155.00,-160.00,POS/8210,14/05/2022,,0.000,-81.50,,PC,H,BWREMOTE_P34,WA
1473380,Cliniq Moi. Surge V0FF01 SET,GI Sales DOMESTIC,X51,-1,11558,14/05/2022,-575.00,-525.00,POS/8210,14/05/2022,,0.000,-362.04,,PC,H,BWREMOTE_P34,WA
1481145,La Mer Serums 43NM-01 SER,GI Sales DOMESTIC,X51,-1,11592,14/05/2022,"-2,970.00","-3,145.00",POS/8210,14/05/2022,,0.000,"-1,860.17",,PC,H,BWREMOTE_P34,WA
1489680,Ritual Jing 1111834 BOSCR,GI Sales DOMESTIC,X51,-1,20073,14/05/2022,-170.00,-140.00,POS/8210,14/05/2022,,0.000,-78.09,,PC,H,BWREMOTE_P34,WA
1493084,Shu Ue F7847600 OIL,GI Sales DOMESTIC,X51,-1,20090,14/05/2022,-790.00,-740.00,POS/8210,14/05/2022,,0.000,-395.71,,PC,H,BWREMOTE_P34,WA
221370,Kiehls Rare S1126603 MSK,GI Sales DOMESTIC,X51,-1,20019,13/05/2022,-310.00,-275.00,POS/8210,13/05/2022,,0.000,-116.17,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-2,11513,13/05/2022,"-2,300.00","-1,598.00",POS/8210,13/05/2022,,0.000,"-1,371.37",,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20007,13/05/2022,"-1,150.00",-799.00,POS/8210,13/05/2022,,0.000,-685.68,,PC,H,BWREMOTE_P34,WA
1053426,La Mer 51KA010000 CL,GI Sales DOMESTIC,X51,-1,20010,13/05/2022,"-1,150.00",-799.00,POS/8210,13/05/2022,,0.000,-685.69,,PC,H,BWREMOTE_P34,WA
1181889,YSL Rouge Volupte L9344100 LS,GI Sales DOMESTIC,X51,-1,20026,13/05/2022,-335.00,-284.00,POS/8210,13/05/2022,,0.000,-166.46,,PC,H,BWREMOTE_P34,WA
1245556,Clarins White 80018437 EM,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-530.00,-424.00,POS/8210,13/05/2022,,0.000,-254.73,,PC,H,BWREMOTE_P34,WA
1281487,Lancô Rénergie L6413500 CR,GI Sales DOMESTIC,X51,-1,20015,13/05/2022,-910.00,-930.00,POS/8210,13/05/2022,,0.000,-455.04,,PC,H,BWREMOTE_P34,WA
1282680,Caudal Vinoperfect 2155 SET,GI Sales DOMESTIC,X51,-1,20026,13/05/2022,-918.00,-459.00,POS/8210,13/05/2022,,0.000,-357.48,,PC,H,BWREMOTE_P34,WA
1332154,EL Advanced Nig P4RY019000 DUO,GI Sales DOMESTIC,X51,-1,20036,13/05/2022,-925.00,-808.00,POS/8210,13/05/2022,,0.000,-529.55,,PC,H,BWREMOTE_P34,WA
1332154,EL Advanced Nig P4RY019000 DUO,GI Sales DOMESTIC,X51,-1,20010,13/05/2022,-925.00,-808.00,POS/8210,13/05/2022,,0.000,-529.55,,PC,H,BWREMOTE_P34,WA
1370185,Clarins Men 80039354 MCARE,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-230.00,-192.00,POS/8210,13/05/2022,,0.000,-110.51,,PC,H,BWREMOTE_P34,WA
1372848,Clarins White 80044333 WHIT,GI Sales DOMESTIC,X51,-1,19996,13/05/2022,-300.00,-217.00,POS/8210,13/05/2022,,0.000,-144.23,,PC,H,BWREMOTE_P34,WA
1388050,Clarins Clean 80054983 CL,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-280.00,-232.00,POS/8210,13/05/2022,,0.000,-134.56,,PC,H,BWREMOTE_P34,WA
1403320,Tiffan &Love 81650033000 EDPS,GI Sales DOMESTIC,X51,-1,19992,13/05/2022,"-1,070.00","-1,074.51",POS/8210,13/05/2022,,0.000,-418.38,,PC,H,BWREMOTE_P34,WA
1403322,Tiffan &Love 81650039000 EDTS,GI Sales DOMESTIC,X51,-1,19992,13/05/2022,-751.00,-747.49,POS/8210,13/05/2022,,0.000,-291.90,,PC,H,BWREMOTE_P34,WA
1414187,L'Occi Cherry 24CM150C18 HDCR,GI Sales DOMESTIC,X51,-1,11538,13/05/2022,-245.00,-204.00,POS/8210,13/05/2022,,0.000,-114.88,,PC,H,BWREMOTE_P34,WA
1469791,Clarins Extra 80071424 SET,GI Sales DOMESTIC,X51,-1,19996,13/05/2022,"-1,680.00","-1,680.00",POS/8210,13/05/2022,,0.000,-808.66,,PC,H,BWREMOTE_P34,WA
1473096,Ritual Amst 1105533 CANDL,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-395.00,-316.00,POS/8210,13/05/2022,,0.000,-184.20,,PC,H,BWREMOTE_P34,WA
1473096,Ritual Amst 1105533 CANDL,GI Sales DOMESTIC,X51,-1,11525,13/05/2022,-395.00,-316.00,POS/8210,13/05/2022,,0.000,-184.19,,PC,H,BWREMOTE_P34,WA
1473120,Ritual Jing 1107150 CANDL,GI Sales DOMESTIC,X51,-1,11534,13/05/2022,-225.00,-245.00,POS/8210,13/05/2022,,0.000,-104.47,,PC,H,BWREMOTE_P34,WA
1473120,Ritual Jing 1107150 CANDL,GI Sales DOMESTIC,X51,-1,11525,13/05/2022,-225.00,-196.00,POS/8210,13/05/2022,,0.000,-104.47,,PC,H,BWREMOTE_P34,WA
1473121,Ritual Mehr 1107152 CANDL,GI Sales DOMESTIC,X51,-1,11525,13/05/2022,-225.00,-196.00,POS/8210,13/05/2022,,0.000,-103.92,,PC,H,BWREMOTE_P34,WA
1473122,Ritual Sakura 1107153 CANDL,GI Sales DOMESTIC,X51,-1,11525,13/05/2022,-195.00,-196.00,POS/8210,13/05/2022,,0.000,-99.35,,PC,H,BWREMOTE_P34,WA
1473150,Ritual Black 1109602 CANDL,GI Sales DOMESTIC,X51,-1,11525,13/05/2022,-340.00,-296.00,POS/8210,13/05/2022,,0.000,-158.00,,PC,H,BWREMOTE_P34,WA
1473152,Ritual Floral 1109605 CANDL,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-295.00,-296.00,POS/8210,13/05/2022,,0.000,-156.22,,PC,H,BWREMOTE_P34,WA
1473156,Ritual Floral 1109729 OTH,GI Sales DOMESTIC,X51,-1,20007,13/05/2022,-200.00,-225.00,POS/8210,13/05/2022,,0.000,-92.65,,PC,H,BWREMOTE_P34,WA
1473159,Ritual Amst 1109732 OTH,GI Sales DOMESTIC,X51,-1,20035,13/05/2022,-170.00,-180.00,POS/8210,13/05/2022,,0.000,-87.97,,PC,H,BWREMOTE_P34,WA
1482838,T Shisei Ultimune 2875 SER,GR for acct assgmnt,101,2,0183402996,13/05/2022,0.00,0.00,,27/04/2022,PC,2,0.16,4503918366,PC,S,KOK,WE
